Date,No of Lots,VIX,Max Debit,Profit,Exit,NAV,nf nav,Open,High,Low,Close,Volume,Nifty_pct,Nifty_HOL
06/03/20,10,24.5,39800,-8440,9:40:00,763388,88388,10942.65,11035.1,10827.4,10989.45,0,0,631447.9787
11/03/20,10,32,71300,10700,10:15:00,774088,99088,10334.29,10545.1,10334,10458.4,0,-0.048323619,600934.1268
12/03/20,10,34,122000,18800,10:00:00,792888,117888,10039.95,10040.75,9508,9590.15,0,-0.083019391,551044.9415
19/03/20,10,63.25,0,0,NT,792888,117888,8063.3,8575.45,7832.55,8263.45,0,-0.138339859,474813.4619
20/03/20,10,32,171500,-25780,11:30:00,767108,92108,8284.45,8883,8178.2,8745.45,0,0.058329148,502508.9267
25/03/20,10,84,176600,28200,10:00:00,795308,120308,7735.15,8376.75,7714.75,8317.85,0,-0.048893996,477939.2571
26/03/20,10,77.35,0,0,NT,795308,120308,8451,8749.05,8304.9,8641.45,0,0.038904284,496533.1418
26/03/20,10,77.35,0,0,NT,795308,120308,8451,8749.05,8304.9,8641.45,0,0,496533.1418
27/03/20,10,84,113500,-32100,9:30:00,763208,88208,8949.1,9038.9,8522.9,8660.25,0,0.002175561,497613.3798
01/04/20,10,60.95,237000,-35600,10:45:00,727608,52608,8584.1,8588.1,8198.35,8253.79,0,-0.04693398,474258.4034
03/04/20,10,51.96,101300,17200,12:05:00,744808,69808,8356.54,8356.55,8055.8,8083.8,0,-0.020595387,464490.868
08/04/20,10,51.96,115500,19600,11:40:00,764408,89408,8688.9,9131.7,8653.9,8748.75,0,0.082257107,502698.543
09/04/20,10,51,147700,23300,11:35:00,787708,112708,8973.04,9128.35,8904.54,9111.9,0,0.041508787,523564.9497
15/04/20,10,50.5,96000,-17700,2:05:00,770008,95008,9196.4,9261.2,8874.1,8925.29,0,-0.020479812,512842.4379
15/04/20,10,50.5,96000,-17700,2:05:00,752308,77308,9196.4,9261.2,8874.1,8925.29,0,0,512842.4379
16/04/20,10,48.5,115600,-13300,11:30:00,739008,64008,8851.25,9053.75,8821.9,8992.79,0,0.007562779,516720.9522
22/04/20,10,45.09,149900,7120,3:25:00,746128,71128,9026.75,9209.75,8946.25,9187.29,0,0.021628438,527896.8192
23/04/20,10,41.6,0,0,NT,746128,71128,9232.35,9343.6,9170.15,9313.9,0,0.013780995,535171.7628
24/04/20,10,50.5,92100,9100,3:25:00,755228,80228,9163.9,9296.9,9141.29,9154.4,0,-0.017124942,526006.9772
29/04/20,10,34.45,113750,1810,3:25:00,757038,82038,9408.6,9599.85,9392.35,9553.35,0,0.043580136,548930.433
30/04/20,10,32.9,122800,21900,1:10:00,778938,103938,9753.5,9889.05,9731.5,9859.9,0,0.03208822,566544.6337
06/05/20,10,42.5,99800,15100,1:25:00,794038,119038,9226.79,9346.9,9116.5,9270.9,0,-0.059736914,532701.0055
07/05/20,10,41.25,133700,19300,1:05:00,813338,138338,9234.04,9277.85,9175.9,9199.04,0,-0.007751135,528571.968
08/05/20,10,42.5,47250,7210,11:45:00,820548,145548,9376.95,9382.65,9238.2,9251.5,0,0.005702769,531586.2918
13/05/20,10,38.5,64800,10700,2:30:00,831248,156248,9584.2,9584.5,9351.1,9383.54,0,0.01427228,539173.2403
14/05/20,10,38.35,99300,15110,12:40:00,846358,171358,9213.95,9281.1,9119.75,9142.75,0,-0.025660891,525337.5744
15/05/20,10,38.5,97500,4880,3:25:00,851238,176238,9182.4,9182.4,9050,9136.85,0,-0.00064532,524998.5635
15/05/20,10,38.5,97500,4880,3:25:00,856118,181118,9182.4,9182.4,9050,9136.85,0,0,524998.5635
21/05/20,10,34.13,151500,18300,2:30:00,874418,199418,9079.45,9178.55,9056.1,9106.25,0,-0.003349075,523240.3037
28/05/20,10,30.35,119000,11975,2:30:00,886393,211393,9364.95,9511.25,9336.5,9490.1,0,0.042152368,545296.1215
03/06/20,10,30,91800,-14600,10:00:00,871793,196793,10108.29,10176.2,10035.54,10061.54,0,0.060214329,578130.7613
04/06/20,10,30,109300,-17300,12:15:00,854493,179493,10054.25,10123.85,9944.25,10029.1,0,-0.003224159,576266.7761
04/06/20,10,30,109300,-17300,12:15:00,837193,162193,10054.25,10123.85,9944.25,10029.1,0,0,576266.7761
05/06/20,10,30,36200,5625,12:40:00,842818,167818,10093.79,10177.8,10040.75,10142.15,0,0.011272198,582762.5693
10/06/20,10,29.5,70300,4780,3:25:00,847598,172598,10072.6,10148.75,10036.85,10116.15,0,-0.002563559,581268.623
11/06/20,10,29.5,88000,-14200,2:20:00,833398,158398,10094.1,10112.05,9885.04,9902,0,-0.021169121,568963.6774
12/06/20,10,29.5,6500,1200,9:35:00,834598,159598,9544.95,9996.05,9544.35,9972.9,0,0.00716017,573037.5539
17/06/20,10,33.32,148500,23100,2:55:00,857698,182698,9876.7,10003.6,9833.79,9881.15,0,-0.009199932,567765.6474
18/06/20,10,33.15,181800,-30100,2:20:00,827598,152598,9863.25,10111.2,9845.04,10091.65,0,0.021303188,579860.866
19/06/20,10,33.32,96200,8300,3:25:00,835898,160898,10119,10272.4,10072.65,10244.4,0,0.015136276,588637.8001
24/06/20,10,29.3,132000,-22100,3:05:00,813798,138798,10529.25,10553.15,10281.95,10305.29,0,0.005943735,592136.5073
24/06/20,10,29.3,132000,-22100,3:05:00,791698,116698,10529.25,10553.15,10281.95,10305.29,0,0,592136.5073
25/06/20,10,30,146000,22600,12:55:00,814298,139298,10235.54,10361.8,10194.5,10288.9,0,-0.001590445,591194.7466
26/06/20,10,29.3,80000,12100,2:30:00,826398,151398,10378.9,10409.85,10311.25,10383,0,0.009145778,596601.6827
01/07/20,10,28.64,109500,4300,3:25:00,830698,155698,10323.79,10447.05,10299.6,10430.04,0,0.004530483,599304.5762
02/07/20,10,27.5,130200,-5100,2:30:00,825598,150598,10493.05,10598.2,10485.54,10551.7,0,0.011664385,606295.0954
03/07/20,10,28.64,63000,5985,3:25:00,831583,156583,10614.95,10631.3,10562.65,10607.35,0,0.005274032,609492.715
08/07/20,10,25.3,77250,12400,1:40:00,843983,168983,10818.65,10847.85,10676.55,10705.75,0,0.009276587,615146.7269
09/07/20,10,25.7,95500,7875,2:30:00,851858,176858,10755.55,10836.85,10733,10813.45,0,0.010060014,621335.1118
10/07/20,10,25.3,36400,5800,10:45:00,857658,182658,10764.1,10819.4,10713,10768.05,0,-0.004198475,618726.4519
15/07/20,10,26.3,61200,10500,3:05:00,868158,193158,10701,10827.45,10577.75,10618.2,0,-0.013916169,610116.1502
16/07/20,10,26.45,72600,12700,12:05:00,880858,205858,10706.2,10755.3,10595.2,10739.95,0,0.011466162,617111.8408
17/07/20,10,26.3,17600,3210,9:30:00,884068,209068,10752,10933.45,10749.65,10901.7,0,0.015060592,626405.9101
22/07/20,10,24.88,115300,20100,3:05:00,904168,229168,11231.2,11238.1,11056.55,11132.6,0,0.021180183,639673.3019
23/07/20,10,24.7,139300,9900,2:30:00,914068,239068,11135,11239.8,11103.15,11215.45,0,0.007442107,644433.819
24/07/20,10,24.88,80500,10700,3:25:00,924768,249768,11149.95,11225.4,11090.3,11194.15,0,-0.001899166,643209.9323
24/07/20,10,24.88,80500,10700,3:25:00,935468,260468,11149.95,11225.4,11090.3,11194.15,0,0,643209.9323
29/07/20,10,23.85,103600,-10800,10:35:00,924668,249668,11276.9,11341.4,11149.75,11202.85,0,0.000777192,643709.8297
30/07/20,10,22,120000,-27150,1:50:00,897518,222518,11254.3,11299.95,11084.95,11102.15,0,-0.008988784,637923.661
31/07/20,10,23.85,86000,5100,3:25:00,902618,227618,11139.5,11150.4,11026.65,11073.45,0,-0.002585085,636274.5742
05/08/20,10,23.5,80000,-13100,11:55:00,889518,214518,11155.75,11225.65,11064.05,11101.65,0,0.002546632,637894.9313
06/08/20,10,23.5,81700,15900,2:20:00,905418,230418,11185.7,11256.8,11127.3,11200.15,0,0.008872555,643554.6891
07/08/20,10,23.5,38800,6200,12:55:00,911618,236618,11186.65,11231.9,11142.05,11214.05,0,0.001241055,644353.3757
12/08/20,10,21.6,53250,125,3:25:00,911743,236743,11289,11322,11242.65,11308.4,0,0.008413553,649774.6768
13/08/20,10,20.5,6000,9300,1:15:00,921043,246043,11334.85,11359.3,11269.95,11300.45,0,-0.000703017,649317.874
