,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,DailyOpen,S_High,S_Low,Signal,Price_exit,Price
27,27,27,27,2015-02-05 15:15:00+05:30,8708.0,8712.7,8683.95,8699.4,0,8733.1,,,0,0.0,0.0
28,28,28,28,2015-02-06 09:15:00+05:30,8696.85,8725.8,8690.35,8696.0,0,8696.85,,,0,0.0,0.0
29,29,29,29,2015-02-06 10:15:00+05:30,8696.85,8700.85,8663.1,8686.6,0,8696.85,,,0,0.0,0.0
30,30,30,30,2015-02-06 11:15:00+05:30,8686.35,8706.0,8671.0,8692.5,0,8696.85,,,0,0.0,0.0
31,31,31,31,2015-02-06 12:15:00+05:30,8692.4,8716.1,8679.75,8687.0,0,8696.85,,,0,0.0,0.0
32,32,32,32,2015-02-06 13:15:00+05:30,8687.05,8697.4,8675.8,8688.2,0,8696.85,,,0,0.0,0.0
33,33,33,33,2015-02-06 14:15:00+05:30,8688.7,8689.1,8646.65,8654.7,0,8696.85,,,0,0.0,0.0
34,34,34,34,2015-02-06 15:15:00+05:30,8654.75,8669.5,8651.4,8666.0,0,8696.85,,,0,0.0,0.0
35,35,35,35,2015-02-09 09:15:00+05:30,8584.4,8603.9,8551.95,8562.4,0,8584.4,,,0,0.0,0.0
36,36,36,36,2015-02-09 10:15:00+05:30,8562.55,8578.9,8548.2,8556.95,0,8584.4,,,0,0.0,0.0
37,37,37,37,2015-02-09 11:15:00+05:30,8556.75,8581.45,8554.15,8565.95,0,8584.4,,,0,0.0,0.0
38,38,38,38,2015-02-09 12:15:00+05:30,8566.0,8592.35,8563.8,8582.4,0,8584.4,,,0,0.0,0.0
39,39,39,39,2015-02-09 13:15:00+05:30,8582.3,8592.9,8558.7,8564.15,0,8584.4,,,0,0.0,0.0
40,40,40,40,2015-02-09 14:15:00+05:30,8564.55,8567.5,8521.15,8525.2,0,8584.4,,,0,0.0,0.0
41,41,41,41,2015-02-09 15:15:00+05:30,8525.65,8530.75,8516.35,8518.3,0,8584.4,,,0,0.0,0.0
42,42,42,42,2015-02-10 09:15:00+05:30,8478.1,8612.95,8472.05,8583.95,0,8478.1,,,0,0.0,0.0
43,43,43,43,2015-02-10 10:15:00+05:30,8584.15,8609.55,8575.9,8600.55,0,8478.1,,,0,0.0,0.0
44,44,44,44,2015-02-10 11:15:00+05:30,8600.8,8646.15,8572.85,8580.9,0,8478.1,,,0,0.0,0.0
45,45,45,45,2015-02-10 12:15:00+05:30,8581.75,8594.85,8553.75,8569.65,0,8478.1,,,0,0.0,0.0
46,46,46,46,2015-02-10 13:15:00+05:30,8569.2,8576.15,8474.95,8495.65,0,8478.1,,,0,0.0,0.0
47,47,47,47,2015-02-10 14:15:00+05:30,8494.5,8579.85,8483.55,8552.3,0,8478.1,,8526.29,0,0.0,0.0
48,48,48,48,2015-02-10 15:15:00+05:30,8552.1,8579.25,8548.15,8578.85,0,8478.1,,,0,0.0,0.0
49,49,49,49,2015-02-11 09:15:00+05:30,8603.3,8619.95,8595.15,8609.85,0,8603.3,,,0,0.0,0.0
50,50,50,50,2015-02-11 10:15:00+05:30,8609.8,8630.9,8594.05,8607.5,0,8603.3,,,0,0.0,0.0
51,51,51,51,2015-02-11 11:15:00+05:30,8607.75,8624.0,8599.85,8618.45,0,8603.3,,,0,0.0,0.0
52,52,52,52,2015-02-11 12:15:00+05:30,8618.35,8645.55,8612.7,8637.85,0,8603.3,,,0,0.0,0.0
53,53,53,53,2015-02-11 13:15:00+05:30,8637.9,8651.9,8602.15,8627.7,0,8603.3,,,0,0.0,0.0
54,54,54,54,2015-02-11 14:15:00+05:30,8628.0,8648.0,8618.0,8624.05,0,8603.3,,,0,0.0,0.0
55,55,55,55,2015-02-11 15:15:00+05:30,8625.5,8638.6,8624.05,8635.5,0,8603.3,,,0,0.0,0.0
56,56,56,56,2015-02-12 09:15:00+05:30,8676.95,8681.4,8623.2,8634.4,0,8676.95,,,0,0.0,0.0
57,57,57,57,2015-02-12 10:15:00+05:30,8634.4,8639.7,8615.65,8629.5,0,8676.95,,,0,0.0,0.0
58,58,58,58,2015-02-12 11:15:00+05:30,8629.1,8632.7,8599.4,8612.9,0,8676.95,,,0,0.0,0.0
59,59,59,59,2015-02-12 12:15:00+05:30,8613.35,8617.75,8602.45,8611.95,0,8676.95,,,0,0.0,0.0
60,60,60,60,2015-02-12 13:15:00+05:30,8612.2,8655.25,8609.45,8651.3,0,8676.95,,,0,0.0,0.0
61,61,61,61,2015-02-12 14:15:00+05:30,8650.65,8725.95,8645.45,8721.95,0,8676.95,,,0,0.0,0.0
62,62,62,62,2015-02-12 15:15:00+05:30,8721.05,8732.15,8713.05,8728.4,0,8676.95,,,0,0.0,0.0
63,63,63,63,2015-02-13 09:15:00+05:30,8741.5,8766.55,8730.0,8754.4,0,8741.5,,,0,0.0,0.0
64,64,64,64,2015-02-13 10:15:00+05:30,8754.45,8760.0,8735.7,8747.1,0,8741.5,,,0,0.0,0.0
65,65,65,65,2015-02-13 11:15:00+05:30,8746.45,8780.7,8741.9,8769.35,0,8741.5,,,0,0.0,0.0
66,66,66,66,2015-02-13 12:15:00+05:30,8769.05,8795.65,8756.5,8775.7,0,8741.5,,,0,0.0,0.0
67,67,67,67,2015-02-13 13:15:00+05:30,8776.3,8799.05,8774.55,8797.2,0,8741.5,,,0,0.0,0.0
68,68,68,68,2015-02-13 14:15:00+05:30,8798.1,8821.7,8791.8,8808.05,0,8741.5,,,0,0.0,0.0
69,69,69,69,2015-02-13 15:15:00+05:30,8808.15,8809.8,8790.6,8803.05,0,8741.5,,,0,0.0,0.0
70,70,70,70,2015-02-16 09:15:00+05:30,8831.4,8869.95,8825.4,8861.95,0,8831.4,,,0,0.0,0.0
71,71,71,71,2015-02-16 10:15:00+05:30,8861.7,8869.35,8844.45,8846.4,0,8831.4,,,0,0.0,0.0
72,72,72,72,2015-02-16 11:15:00+05:30,8846.05,8846.1,8815.3,8822.6,0,8831.4,,,0,0.0,0.0
73,73,73,73,2015-02-16 12:15:00+05:30,8823.1,8838.15,8817.25,8826.65,0,8831.4,,,0,0.0,0.0
74,74,74,74,2015-02-16 13:15:00+05:30,8826.75,8845.7,8824.05,8839.15,0,8831.4,,,0,0.0,0.0
75,75,75,75,2015-02-16 14:15:00+05:30,8838.3,8855.8,8801.9,8803.75,0,8831.4,,,0,0.0,0.0
76,76,76,76,2015-02-16 15:15:00+05:30,8803.8,8808.7,8793.7,8808.7,0,8831.4,,,0,0.0,0.0
77,77,77,77,2015-02-18 09:15:00+05:30,8811.55,8851.5,8810.05,8850.65,0,8811.55,,,0,0.0,0.0
78,78,78,78,2015-02-18 10:15:00+05:30,8850.45,8861.85,8841.85,8854.3,0,8811.55,,,0,0.0,0.0
79,79,79,79,2015-02-18 11:15:00+05:30,8854.65,8861.5,8839.35,8840.05,0,8811.55,,,0,0.0,0.0
80,80,80,80,2015-02-18 12:15:00+05:30,8840.1,8854.45,8837.7,8853.45,0,8811.55,,,0,0.0,0.0
81,81,81,81,2015-02-18 13:15:00+05:30,8853.5,8872.55,8834.9,8869.75,0,8811.55,,,0,0.0,0.0
82,82,82,82,2015-02-18 14:15:00+05:30,8869.55,8893.9,8863.0,8870.25,0,8811.55,,,0,0.0,0.0
83,83,83,83,2015-02-18 15:15:00+05:30,8869.95,8873.05,8859.25,8865.25,0,8811.55,,,0,0.0,0.0
84,84,84,84,2015-02-19 09:15:00+05:30,8883.05,8902.55,8879.25,8894.6,0,8883.05,,,0,0.0,0.0
85,85,85,85,2015-02-19 10:15:00+05:30,8894.3,8897.15,8809.95,8826.4,0,8883.05,,,0,0.0,0.0
86,86,86,86,2015-02-19 11:15:00+05:30,8826.7,8842.5,8816.55,8831.1,0,8883.05,,,0,0.0,0.0
87,87,87,87,2015-02-19 12:15:00+05:30,8830.85,8849.35,8824.95,8832.4,0,8883.05,,,0,0.0,0.0
88,88,88,88,2015-02-19 13:15:00+05:30,8832.45,8844.5,8794.55,8804.3,0,8883.05,,,0,0.0,0.0
89,89,89,89,2015-02-19 14:15:00+05:30,8805.0,8905.0,8803.75,8904.0,0,8883.05,,,0,0.0,0.0
90,90,90,90,2015-02-19 15:15:00+05:30,8905.35,8913.45,8894.75,8898.35,0,8883.05,,,0,0.0,0.0
91,91,91,91,2015-02-20 09:15:00+05:30,8895.5,8895.5,8816.5,8835.8,0,8895.5,,,0,0.0,0.0
92,92,92,92,2015-02-20 10:15:00+05:30,8835.85,8852.05,8832.5,8845.3,0,8895.5,,,0,0.0,0.0
93,93,93,93,2015-02-20 11:15:00+05:30,8845.15,8887.6,8843.6,8863.45,0,8895.5,,,0,0.0,0.0
94,94,94,94,2015-02-20 12:15:00+05:30,8863.8,8874.85,8851.6,8865.1,0,8895.5,,,0,0.0,0.0
95,95,95,95,2015-02-20 13:15:00+05:30,8864.55,8890.1,8833.3,8865.15,0,8895.5,,,0,0.0,0.0
96,96,96,96,2015-02-20 14:15:00+05:30,8865.3,8876.15,8831.95,8833.75,0,8895.5,8895.29,,0,0.0,0.0
97,97,97,97,2015-02-20 15:15:00+05:30,8833.6,8836.7,8821.55,8827.7,0,8895.5,,,0,0.0,0.0
98,98,98,98,2015-02-23 09:15:00+05:30,8856.85,8868.9,8839.2,8842.05,0,8856.85,,,0,0.0,0.0
99,99,99,99,2015-02-23 10:15:00+05:30,8842.1,8861.1,8842.1,8849.8,0,8856.85,,,0,0.0,0.0
100,100,100,100,2015-02-23 11:15:00+05:30,8849.55,8851.0,8832.1,8847.6,0,8856.85,,,0,0.0,0.0
101,101,101,101,2015-02-23 12:15:00+05:30,8847.3,8853.0,8839.55,8850.6,0,8856.85,,,0,0.0,0.0
102,102,102,102,2015-02-23 13:15:00+05:30,8850.15,8856.1,8768.6,8776.35,0,8856.85,,,0,0.0,0.0
103,103,103,103,2015-02-23 14:15:00+05:30,8776.05,8785.5,8748.8,8759.9,0,8856.85,,,0,0.0,0.0
104,104,104,104,2015-02-23 15:15:00+05:30,8758.1,8761.45,8737.25,8742.8,0,8856.85,,,0,0.0,0.0
105,105,105,105,2015-02-24 09:15:00+05:30,8772.9,8775.7,8746.5,8755.55,0,8772.9,,,0,0.0,0.0
106,106,106,106,2015-02-24 10:15:00+05:30,8755.5,8777.1,8737.15,8749.35,0,8772.9,,,0,0.0,0.0
107,107,107,107,2015-02-24 11:15:00+05:30,8749.5,8769.7,8741.9,8763.65,0,8772.9,,,0,0.0,0.0
108,108,108,108,2015-02-24 12:15:00+05:30,8763.7,8770.0,8743.0,8753.15,0,8772.9,,,0,0.0,0.0
109,109,109,109,2015-02-24 13:15:00+05:30,8753.15,8800.5,8751.7,8774.65,0,8772.9,,,0,0.0,0.0
110,110,110,110,2015-02-24 14:15:00+05:30,8774.7,8775.7,8727.25,8770.1,0,8772.9,,8754.9,0,0.0,0.0
111,111,111,111,2015-02-24 15:15:00+05:30,8770.4,8774.6,8757.25,8760.8,0,8772.9,,,0,0.0,0.0
112,112,112,112,2015-02-25 09:15:00+05:30,8802.65,8840.5,8798.6,8816.2,0,8802.65,,,0,0.0,0.0
113,113,113,113,2015-02-25 10:15:00+05:30,8815.95,8828.75,8809.45,8817.55,0,8802.65,,,0,0.0,0.0
114,114,114,114,2015-02-25 11:15:00+05:30,8817.45,8828.8,8815.35,8820.0,0,8802.65,,,0,0.0,0.0
115,115,115,115,2015-02-25 12:15:00+05:30,8820.25,8832.8,8805.45,8809.55,0,8802.65,,,0,0.0,0.0
116,116,116,116,2015-02-25 13:15:00+05:30,8808.75,8820.85,8767.25,8769.85,0,8802.65,,,0,0.0,0.0
117,117,117,117,2015-02-25 14:15:00+05:30,8771.4,8784.95,8751.65,8771.8,0,8802.65,,,0,0.0,0.0
118,118,118,118,2015-02-25 15:15:00+05:30,8771.75,8773.45,8762.65,8765.25,0,8802.65,,,0,0.0,0.0
119,119,119,119,2015-02-26 09:15:00+05:30,8779.0,8783.6,8734.15,8747.8,0,8779.0,,,0,0.0,0.0
120,120,120,120,2015-02-26 10:15:00+05:30,8747.5,8750.25,8731.7,8745.3,0,8779.0,,,0,0.0,0.0
121,121,121,121,2015-02-26 11:15:00+05:30,8745.65,8756.45,8727.05,8739.4,0,8779.0,,,0,0.0,0.0
122,122,122,122,2015-02-26 12:15:00+05:30,8739.05,8746.0,8706.9,8734.1,0,8779.0,,,0,0.0,0.0
123,123,123,123,2015-02-26 13:15:00+05:30,8733.5,8737.5,8673.65,8708.4,0,8779.0,,,0,0.0,0.0
124,124,124,124,2015-02-26 14:15:00+05:30,8708.9,8734.6,8669.85,8680.85,0,8779.0,8767.2,,0,0.0,0.0
125,125,125,125,2015-02-26 15:15:00+05:30,8681.1,8695.7,8679.0,8694.65,0,8779.0,,,0,0.0,0.0
126,126,126,126,2015-02-27 09:15:00+05:30,8729.5,8757.25,8722.95,8736.0,0,8729.5,,,0,0.0,0.0
127,127,127,127,2015-02-27 10:15:00+05:30,8736.2,8741.8,8717.6,8731.6,0,8729.5,,,0,0.0,0.0
128,128,128,128,2015-02-27 11:15:00+05:30,8733.1,8774.4,8730.75,8773.0,0,8729.5,,,0,0.0,0.0
129,129,129,129,2015-02-27 12:15:00+05:30,8773.45,8805.5,8761.35,8804.55,0,8729.5,,,0,0.0,0.0
130,130,130,130,2015-02-27 13:15:00+05:30,8804.3,8830.2,8796.5,8815.6,0,8729.5,,,0,0.0,0.0
131,131,131,131,2015-02-27 14:15:00+05:30,8817.65,8853.9,8802.45,8851.55,0,8729.5,,8683.79,0,0.0,0.0
132,132,132,132,2015-02-27 15:15:00+05:30,8852.45,8856.95,8839.65,8850.65,0,8729.5,,,0,0.0,0.0
133,133,133,133,2015-02-28 09:15:00+05:30,8913.05,8919.55,8895.75,8908.35,0,8913.05,,,0,0.0,0.0
134,134,134,134,2015-02-28 10:15:00+05:30,8905.7,8929.6,8887.95,8920.45,0,8913.05,,,0,0.0,0.0
135,135,135,135,2015-02-28 11:15:00+05:30,8919.5,8927.95,8835.15,8906.35,0,8913.05,,,0,0.0,0.0
136,136,136,136,2015-02-28 12:15:00+05:30,8906.2,8940.8,8809.05,8826.85,0,8913.05,,,0,0.0,0.0
137,137,137,137,2015-02-28 13:15:00+05:30,8825.8,8826.25,8751.6,8801.4,0,8913.05,,,0,0.0,0.0
138,138,138,138,2015-02-28 14:15:00+05:30,8801.8,8911.8,8800.45,8907.1,0,8913.05,,,0,0.0,0.0
139,139,139,139,2015-02-28 15:15:00+05:30,8908.8,8930.35,8895.3,8920.75,0,8913.05,,,0,0.0,0.0
140,140,140,140,2015-03-02 09:15:00+05:30,8954.6,8969.2,8923.4,8960.4,0,8954.6,,,0,0.0,0.0
141,141,141,141,2015-03-02 10:15:00+05:30,8959.85,8971.7,8917.95,8927.35,0,8954.6,,,0,0.0,0.0
142,142,142,142,2015-03-02 11:15:00+05:30,8927.25,8927.25,8885.65,8903.75,0,8954.6,,,0,0.0,0.0
143,143,143,143,2015-03-02 12:15:00+05:30,8903.8,8930.85,8891.35,8898.8,0,8954.6,,,0,0.0,0.0
144,144,144,144,2015-03-02 13:15:00+05:30,8898.9,8928.85,8892.9,8928.25,0,8954.6,,,0,0.0,0.0
145,145,145,145,2015-03-02 14:15:00+05:30,8928.7,8964.0,8912.9,8958.8,0,8954.6,,,0,0.0,0.0
146,146,146,146,2015-03-02 15:15:00+05:30,8959.3,8969.9,8952.4,8961.55,0,8954.6,,,0,0.0,0.0
147,147,147,147,2015-03-03 09:15:00+05:30,8962.85,8963.4,8925.7,8952.3,0,8962.85,,,0,0.0,0.0
148,148,148,148,2015-03-03 10:15:00+05:30,8952.25,8969.55,8946.55,8952.05,0,8962.85,,,0,0.0,0.0
149,149,149,149,2015-03-03 11:15:00+05:30,8952.05,8964.5,8937.0,8961.2,0,8962.85,,,0,0.0,0.0
150,150,150,150,2015-03-03 12:15:00+05:30,8961.15,8983.55,8958.2,8976.85,0,8962.85,,,0,0.0,0.0
151,151,151,151,2015-03-03 13:15:00+05:30,8976.95,8990.45,8960.7,8981.95,0,8962.85,,,0,0.0,0.0
152,152,152,152,2015-03-03 14:15:00+05:30,8981.85,9008.25,8975.65,8989.95,0,8962.85,,,0,0.0,0.0
153,153,153,153,2015-03-03 15:15:00+05:30,8992.4,8999.95,8990.5,8996.75,0,8962.85,,,0,0.0,0.0
154,154,154,154,2015-03-04 09:15:00+05:30,9109.15,9117.3,9059.9,9081.15,0,9109.15,,,0,0.0,0.0
155,155,155,155,2015-03-04 10:15:00+05:30,9081.3,9082.6,9052.3,9064.95,0,9109.15,,,0,0.0,0.0
156,156,156,156,2015-03-04 11:15:00+05:30,9065.85,9071.55,9021.15,9040.3,0,9109.15,,,0,0.0,0.0
157,157,157,157,2015-03-04 12:15:00+05:30,9040.25,9062.15,9037.35,9044.7,0,9109.15,,,0,0.0,0.0
158,158,158,158,2015-03-04 13:15:00+05:30,9044.55,9058.2,9024.25,9024.65,0,9109.15,,,0,0.0,0.0
159,159,159,159,2015-03-04 14:15:00+05:30,9024.75,9035.2,8894.5,8922.2,0,9109.15,,,0,0.0,0.0
160,160,160,160,2015-03-04 15:15:00+05:30,8919.8,8922.5,8902.75,8918.4,0,9109.15,,,0,0.0,0.0
161,161,161,161,2015-03-05 09:15:00+05:30,8929.4,8948.6,8892.65,8918.45,0,8929.4,,,0,0.0,0.0
162,162,162,162,2015-03-05 10:15:00+05:30,8918.4,8939.4,8914.6,8927.65,0,8929.4,,,0,0.0,0.0
163,163,163,163,2015-03-05 11:15:00+05:30,8927.0,8934.55,8893.85,8906.05,0,8929.4,,,0,0.0,0.0
164,164,164,164,2015-03-05 12:15:00+05:30,8906.1,8911.05,8852.3,8862.75,0,8929.4,,,0,0.0,0.0
165,165,165,165,2015-03-05 13:15:00+05:30,8862.9,8922.0,8849.45,8915.2,0,8929.4,,,0,0.0,0.0
166,166,166,166,2015-03-05 14:15:00+05:30,8914.95,8957.35,8892.2,8952.05,0,8929.4,,8922.6,0,0.0,0.0
167,167,167,167,2015-03-05 15:15:00+05:30,8950.0,8953.35,8930.95,8937.75,0,8929.4,,,0,0.0,0.0
168,168,168,168,2015-03-09 09:15:00+05:30,8877.3,8877.3,8803.7,8818.85,0,8877.3,,,0,0.0,0.0
169,169,169,169,2015-03-09 10:15:00+05:30,8819.35,8827.85,8801.1,8812.95,0,8877.3,,,0,0.0,0.0
170,170,170,170,2015-03-09 11:15:00+05:30,8812.3,8829.8,8804.55,8820.9,0,8877.3,,,0,0.0,0.0
171,171,171,171,2015-03-09 12:15:00+05:30,8820.0,8824.5,8788.3,8788.9,0,8877.3,,,0,0.0,0.0
172,172,172,172,2015-03-09 13:15:00+05:30,8788.4,8793.35,8754.1,8777.45,0,8877.3,,,0,0.0,0.0
173,173,173,173,2015-03-09 14:15:00+05:30,8778.35,8794.35,8755.8,8758.25,0,8877.3,8937.7,,0,0.0,0.0
174,174,174,174,2015-03-09 15:15:00+05:30,8758.8,8758.8,8740.45,8743.25,0,8877.3,,,0,0.0,0.0
175,175,175,175,2015-03-10 09:15:00+05:30,8769.75,8769.75,8725.4,8734.15,0,8769.75,,,0,0.0,0.0
176,176,176,176,2015-03-10 10:15:00+05:30,8734.4,8777.95,8734.15,8759.85,0,8769.75,,,0,0.0,0.0
177,177,177,177,2015-03-10 11:15:00+05:30,8760.15,8770.55,8745.4,8753.65,0,8769.75,,,0,0.0,0.0
178,178,178,178,2015-03-10 12:15:00+05:30,8753.55,8765.35,8728.6,8734.15,0,8769.75,,,0,0.0,0.0
179,179,179,179,2015-03-10 13:15:00+05:30,8734.5,8743.6,8694.2,8709.35,0,8769.75,,,0,0.0,0.0
180,180,180,180,2015-03-10 14:15:00+05:30,8708.05,8730.8,8677.6,8717.3,0,8769.75,,,0,0.0,0.0
181,181,181,181,2015-03-10 15:15:00+05:30,8716.6,8726.35,8711.2,8725.6,0,8769.75,,,0,0.0,0.0
182,182,182,182,2015-03-11 09:15:00+05:30,8728.75,8744.5,8714.6,8739.65,0,8728.75,,,0,0.0,0.0
183,183,183,183,2015-03-11 10:15:00+05:30,8739.85,8747.0,8700.9,8712.9,0,8728.75,,,0,0.0,0.0
184,184,184,184,2015-03-11 11:15:00+05:30,8712.85,8717.65,8688.1,8711.55,0,8728.75,,,0,0.0,0.0
185,185,185,185,2015-03-11 12:15:00+05:30,8710.8,8727.0,8701.75,8713.9,0,8728.75,,,0,0.0,0.0
186,186,186,186,2015-03-11 13:15:00+05:30,8715.65,8732.05,8691.1,8727.3,0,8728.75,,,0,0.0,0.0
187,187,187,187,2015-03-11 14:15:00+05:30,8727.1,8755.3,8695.8,8696.15,0,8728.75,,,0,0.0,0.0
188,188,188,188,2015-03-11 15:15:00+05:30,8695.15,8703.65,8682.5,8701.8,0,8728.75,,,0,0.0,0.0
189,189,189,189,2015-03-12 09:15:00+05:30,8740.65,8773.2,8733.5,8755.85,0,8740.65,,,0,0.0,0.0
190,190,190,190,2015-03-12 10:15:00+05:30,8756.35,8768.75,8750.25,8759.45,0,8740.65,,,0,0.0,0.0
191,191,191,191,2015-03-12 11:15:00+05:30,8759.35,8765.65,8744.0,8751.5,0,8740.65,,,0,0.0,0.0
192,192,192,192,2015-03-12 12:15:00+05:30,8751.55,8771.4,8747.35,8754.95,0,8740.65,,,0,0.0,0.0
193,193,193,193,2015-03-12 13:15:00+05:30,8755.55,8769.6,8745.0,8756.45,0,8740.65,,,0,0.0,0.0
194,194,194,194,2015-03-12 14:15:00+05:30,8754.95,8786.2,8749.05,8780.25,0,8740.65,,8699.9,0,0.0,0.0
195,195,195,195,2015-03-12 15:15:00+05:30,8782.55,8783.75,8771.4,8771.4,0,8740.65,,,0,0.0,0.0
196,196,196,196,2015-03-13 09:15:00+05:30,8844.05,8844.05,8730.6,8750.75,0,8844.05,,,0,0.0,0.0
197,197,197,197,2015-03-13 10:15:00+05:30,8750.1,8762.9,8724.65,8736.45,0,8844.05,,,0,0.0,0.0
198,198,198,198,2015-03-13 11:15:00+05:30,8736.4,8740.95,8671.95,8689.95,0,8844.05,,,0,0.0,0.0
199,199,199,199,2015-03-13 12:15:00+05:30,8690.1,8702.8,8681.05,8689.55,0,8844.05,,,0,0.0,0.0
200,200,200,200,2015-03-13 13:15:00+05:30,8689.45,8701.35,8640.5,8656.25,0,8844.05,,,0,0.0,0.0
201,201,201,201,2015-03-13 14:15:00+05:30,8656.0,8663.2,8632.4,8638.2,0,8844.05,8776.0,,0,0.0,0.0
202,202,202,202,2015-03-13 15:15:00+05:30,8638.2,8664.3,8634.85,8661.1,0,8844.05,,,0,0.0,0.0
203,203,203,203,2015-03-16 09:15:00+05:30,8641.1,8649.15,8620.0,8639.15,0,8641.1,,,0,0.0,0.0
204,204,204,204,2015-03-16 10:15:00+05:30,8637.9,8647.95,8630.1,8632.5,0,8641.1,,,0,0.0,0.0
205,205,205,205,2015-03-16 11:15:00+05:30,8632.45,8652.4,8624.05,8625.85,0,8641.1,,,0,0.0,0.0
206,206,206,206,2015-03-16 12:15:00+05:30,8625.75,8632.45,8612.15,8631.3,0,8641.1,,,0,0.0,0.0
207,207,207,207,2015-03-16 13:15:00+05:30,8630.7,8642.75,8621.3,8622.9,0,8641.1,,,0,0.0,0.0
208,208,208,208,2015-03-16 14:15:00+05:30,8622.85,8660.8,8614.35,8633.65,0,8641.1,,,0,0.0,0.0
209,209,209,209,2015-03-16 15:15:00+05:30,8633.65,8641.15,8629.35,8639.6,0,8641.1,,,0,0.0,0.0
210,210,210,210,2015-03-17 09:15:00+05:30,8689.1,8730.6,8665.45,8723.25,0,8689.1,,,0,0.0,0.0
211,211,211,211,2015-03-17 10:15:00+05:30,8722.2,8729.0,8711.6,8722.25,0,8689.1,,,0,0.0,0.0
212,212,212,212,2015-03-17 11:15:00+05:30,8722.4,8737.35,8670.3,8682.0,0,8689.1,,,0,0.0,0.0
213,213,213,213,2015-03-17 12:15:00+05:30,8681.0,8693.5,8642.0,8653.85,0,8689.1,,,0,0.0,0.0
214,214,214,214,2015-03-17 13:15:00+05:30,8654.15,8665.15,8631.15,8658.1,0,8689.1,,,0,0.0,0.0
